Class	Name	MPIMP-ID	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_10d_End of stress	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_12h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_36h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Control EGF_60h_ Rewatering	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF_10d_End of stress	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 12h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 36h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_N22 Heat & drought EGF Rewatering 60h	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_10d_End of stress	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_12h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_36h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Control EGF_60h_ Rewatering	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF_10d_End of stress	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 12h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 36h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Dular Heat & drought EGF Rewatering 60h	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_10d_End of stress	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_12h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_36h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Control EGF_60h_ Rewatering	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF_10d_End of stress	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 12h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 36h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h	Spikelet_Anjali Heat & drought EGF Rewatering 60h
MSTs	A296003-101	A296003-101	0.37858713		0.615462611	0.363789039		0.671003683		0.989545766	0.629280166		0.523274979	0.354492847	0.43721482	0.450443369			0.310122836			0.350409986	0.362501533					0.627549924	1.044759871	0.488383171	0.491045086	0.885566373	0.250001755		0.466274288	0.4364511	0.426418396				0.356957049		0.424202138	0.364780891	0.640232589		0.409108724																0.382035892	0.381080036	0.925248294	0.469630461																																																								
MSTs	A303004-101	A303004-101																																																																																																																								
MSTs	A311002-101	A311002-101	0.538911835	0.568511799	0.621231108	0.542933619	0.578492739	0.563259341	0.484907571	0.691748814	0.763971986	0.348739332	0.445428266	0.453095859	0.437437033	0.623608167	0.368061315	0.685299734	0.674681257	0.772673292	0.517103713	0.578359069	0.719419561	0.736572892	0.58123862	0.423591371	0.472059278	0.515819853	0.533790398	0.514279211	0.511337152	0.545120698	0.58891641	0.349713878	0.715259968	0.477154118	0.526869023	0.455859379	0.537059466	0.659694292	0.635224284	0.390614839	0.467424207	0.802289234	0.366078426	0.493005209	0.430625289	0.475883135	0.374801912	0.568599012	0.53015161	0.418652766	0.35045696	0.568633133	0.306008958	0.432054463	0.347120398	0.469209102	0.307208926	0.295166107	0.435255117	0.31346317	0.690085325	0.645293589	0.559170238	0.454696008	0.448696485	0.750133826	0.448910137	0.459559133	0.441515109	0.415323412	0.259408667	0.359696387	0.346504897	0.332517045	0.281453623	0.394339268	0.398725305	0.307604593	0.419172206	0.397788769	0.634896843	0.491709385	0.49073779	0.484439521	0.359376725	0.7670088	0.830569451	0.843141288	0.574963609	0.64474119	0.694618378	0.715837274	0.61059908	0.517300061	0.574066499	0.46640153	0.528657633	0.469360115	0.627951701	0.454855524	0.776550599	0.731327196	0.712002153	0.730122253	0.582803599	0.522479927	0.691544431	0.707723204	0.734887869	0.359915337	0.514003377	0.600948269	0.50078039	0.442384356	0.542334779	0.748088489	0.397884494	0.536149074	0.533746083	0.502125156
MSTs	A316003-101	A316003-101																																																																																																																								
N- Compounds	Adenosine, 5-methylthio-	A280002-101																																									3.640621794																																																																															
N- Compounds	Adenosine-5-monophosphate	A307003-101																											4.391208643																			2.902728666																4.927512841				4.132223203																				5.43855835	6.334498205				5.577761836																													
N- Compounds	Allantoin	A189007-101																																																																																							1.246162252																																	
N- Compounds	Ornithine	A162001-101						1.256827578										1.95891341					1.367485386																																													1.603157689																																																						
N- Compounds	Butylamine	A110007-101	7.897756165	11.73525837	11.37901777	9.58353032	9.156735807	9.530997075	9.624980837	11.15126564	9.934279351	9.41156749	10.46803834	8.862572658	9.829396136	11.91771065	10.71864698	11.45113021	10.84397127	18.94250761	9.482757165	9.365782046	10.49430721	11.81965653	10.44085151	9.452499659	8.598999372	12.99197636	11.37722246	9.886687341	10.17800624	10.69535107	9.944125054	13.13667219	15.94694497	10.92522513	12.54854135	10.52256717	9.529242866	11.9046508	9.946440152	10.68288504	11.73273717	13.04645118	7.925085782	9.836233797	7.537951981	9.760198327	8.909443541	12.76017954	5.61796199	9.882564807	10.47120445	9.8436248	10.5628062	10.05585853	10.46620539	9.920403212	10.16060038	11.21912225	13.46491595	9.483029188	10.30384609	9.087882056	12.08457367	10.25940448	9.593068394	9.179800827	10.23228432	10.97856388	10.11634335	11.20314515	10.16695227	9.429222489	9.110515948	9.681628902	10.23527941	13.74512579	11.02503911	11.56026145	8.736996752	9.780566904	11.00162414	8.736730498	8.70474176	9.129253122	9.38990207	10.81410029	11.03116779	12.33080748	10.23595922	7.663760285	11.5182199	11.77116498	12.9752701	11.22169958	12.24766258	12.40709412	11.33693268	9.56109413	12.7978859	13.17927566	11.78077598	11.89276363	11.99921458	11.45817293	9.089159149	10.11184778	12.30509654	12.12459312	10.4389215	10.58432259	9.888425328	11.83629653	11.40624719	10.11878762	10.876516	11.90502058	12.24861742	11.86163638	12.5956949	10.9448435
N- Compounds	Ethanolamine	A128002-101	7.131741616	11.32185666	9.537005978	9.122822469	9.367552161	8.786973458	10.19116572	9.30079793	8.666987101	7.840446484	10.43315894	8.716700033	9.098405886	10.56261041	10.02991723	9.509024031	8.325333077	15.15048932	9.731223015	8.377782116	11.13102161	13.41301993	10.00500257	11.32027248	11.8904533	11.09619617	8.145367772	10.49492219	11.31768033	11.49040862	8.743832655	12.92232508	12.70082525	10.88004777	12.3965551	9.063882758	8.899710136	10.35736319	9.831685823	11.24659833	9.624398496	9.748394897	10.63755908	7.916252402	8.132882457	8.094132835	10.59687093	9.848634969	5.928582245	8.361542967	8.574599539	6.007716102	9.918549479	10.68352209	9.719530783	8.652910807	9.590184124	10.9571042	12.4101771	8.730746823	9.53029081	6.484778784	11.29526627	10.5211193	10.05094779	8.581423667	11.1593739	10.61919134	11.42107631	10.14857404	11.61440459	10.4503884	10.04631964	10.56622484	11.48959802	9.489730285	9.353934001	11.31598583	10.98472764	9.778134152	9.07370922	9.78422582	7.784634052	9.947461476	10.09870838	8.855229516	6.872987803	9.339640662	9.589415795	7.486417229	9.922108406	11.14121321	10.2729069	10.88623417	9.79007149	10.94263126	10.71893637	8.185569092	11.97678078	11.3089061	10.87323244	9.793481101	11.89756394	10.61973195	10.7456386	8.488429958	12.51850038	10.44700738	10.99141712	12.1425723	9.080912324	9.546999458	14.2903177	11.25075847	11.62060192	10.01041105	10.86908574	10.36693713	12.45238623	10.14632972
N- Compounds	Gluconic acid, 2-amino-2-deoxy-	A204015-101						5.586904858																																																							11.47407948	8.726934954		10.03542685			7.792675604																																												6.933299589									
N- Compounds	Guanosine	A278001-101																																																														4.08974913				4.082891293	2.649750592						3.228979586																																															
N- Compounds	Indole-3-acetaldehyde acetal	A207005-101	0.791282354	1.061679424	1.182637823	0.83866444		0.80009973			0.673726355		1.218479575	1.098100582	0.897945553	0.808108052		0.880576392		2.17221232			0.951148054							1.111694763				1.012304757					1.035869915									0.617029631															0.800161333		0.949445605	0.82895489		0.756262846	0.810865264		1.017441968			0.818055201	0.802648024					1.179566124			0.792189923		1.309501258					1.222667123	0.97026051		0.756831445	2.063778785		1.248219833			1.34053456	0.73530208			1.773700223	1.833878934		0.929143006	0.897508344	0.849751695		1.24266317			0.982669013	0.913040306		0.918148507		1.009293954	1.545304433	1.402536286	1.317364089	
N- Compounds	Putrescine	A175002-101	0.137265828	0.130487828	0.136458004	0.148118505	0.049217467	0.172277731	0.122217693	0.221745356	0.119363513	0.064796173	0.176897638	0.134818686	0.091843407	0.069058796	0.025373954	0.075041233	0.018878892	0.024462228	0.033758107	0.033681616	0.039970563	0.037779458	0.02569459	0.047297376	0.049518834	0.06533612	0.04842273	0.068436202	0.070530447	0.058999356	0.014688114	0.01958936	0.052016553	0.033093488	0.047700219	0.067412692	0.037757255	0.023982418	0.025936667	0.053585024	0.150709661	0.092193914	0.06160907	0.017738715	0.037852154	0.013573501	0.017771351	0.051305857	0.039428039	0.01904242	0.012389595	0.011403008	0.012306719	0.035442569	0.056256863	0.00861807	0.010233039	0.015692379	0.010657709	0.016389056	0.037481448	0.028858015	0.048579416	0.106605934	0.025932238	0.029905979	0.029104106	0.028069346	0.027717294	0.024470235	0.039961451	0.015187537	0.033983865	0.022913116	0.024134932	0.00859235	0.011401741	0.010380684	0.011811933	0.009098397	0.080613821	0.029496395	0.033422002	0.033678829	0.026058102	0.017728305	0.016784676	0.072445223	0.036290954	0.02367127	0.015781932	0.058309853	0.018308628	0.019213358	0.037967444	0.02724048	0.012048946	0.018583302	0.009956796	0.01367069	0.02895687	0.023454622	0.028308985	0.022142822	0.023769206	0.021674417	0.016417196	0.015810971	0.012905613	0.018690277	0.0270516	0.01779613	0.022886895	0.02054395	0.016348828	0.02538608	0.018817822	0.015500992	0.023237111	0.015610979
N- Compounds	Pyridine, 2-hydroxy-	A105003-101	4.384045141	5.757701038	4.983566655	4.028502606	3.538306632	3.566455855	4.005707208	4.693389095	4.082438626	3.771602087	3.948040337	3.767923593	4.380910849	5.647579677	4.279110455	4.955144339	5.038335743	6.59884262	4.390325859	3.577512185	4.476565631	5.774984965	4.511480097	4.062409832	3.460893979	5.442050452	5.549194113	5.524533768	4.33901567	3.655988023	4.106798547	5.562083034	6.220002691	4.025850124	5.463662015	4.68600857	4.479657322	5.265393922	4.54565198	5.839185543	4.417662542	5.183272011	3.047637849	4.559239133	2.917108598	4.941249081	4.23822061	5.732913967	2.309275739	4.316301755	5.272580398	4.104975677	4.772930073	4.809699271	4.667229712	5.219793381	3.588885365	4.326760706	5.157928715	5.257284776	4.645539807	3.9787251	4.85978933	4.134888681	4.303226048	4.391443437	4.291511327	4.425698381	4.795686224	4.47309079	3.840206511	4.451933432	4.935685458	5.160169333	4.532300378	4.840153375	5.623558219	5.566810184	4.647720006	3.624220756	4.226320928	3.271075319	4.575326464	3.817780999	3.937818839	4.912817997	5.098928644	5.017160455	4.184452175	2.432156061	5.054420354	5.155811507	5.986742081	4.112531403	5.591280937	5.400632255	5.788212394	4.610192108	6.410471857	4.632462089	5.669248607	5.275616836	4.681063091	4.963059183	4.482168606	3.657456294	6.198904187	5.009924225	4.969813545	5.520109087	4.721455639	6.385291989	5.119027004	4.320366289	4.919056761	5.31975875	4.878255454	4.691160123	4.638528705	5.339577764
N- Compounds	Pyridine, 3-hydroxy-	A114003-101	0.468118679	0.706220306	0.653840643	0.498813581	0.369076366	0.509474131	0.43640834	0.555977993	0.461918468	0.350995043	0.534586644	0.370300609	0.485175388	0.634033875	0.547980646	0.552427961	0.438964968	0.96624945	0.462564265	0.400143535	0.64911687	0.593240878	0.567422971	0.474289774	0.406941488	0.566302945	0.510911844	0.575481828	0.600458347	0.430288369	0.416385344	0.71372765	0.725200356	0.637207063	0.54064421	0.484071468	0.409414515	0.506821982	0.450564262	0.554332337	0.701349725	0.666161676	0.402090749	0.385021492	0.442881266	0.445958216	0.517745099	0.670426554	0.329211491	0.409900539	0.490941467	0.380597094	0.536815718	0.640742985	0.43256259	0.449595265	0.507405987	0.608024403	0.656715754	0.517578629	0.579625007	0.416905746	0.613753242	0.566888533	0.418986412	0.535483734	0.479343595	0.514827637	0.636480558	0.412632449	0.54680487	0.418388271	0.516190328	0.552648412	0.507902481	0.532550933	0.5088648	0.572887004	0.541963353	0.432911144	0.598236694	0.389242222	0.431768948	0.456326265	0.4522406	0.502909653	0.466709226	0.598166341	0.540669593	0.363806397	0.575380451	0.863319402	0.690762675	0.614857793	0.573212645	0.858062494	0.55044129	0.541514019	0.590263814	0.530523643	0.698499689	0.66108698	0.542840436	0.499642146	0.493858585	0.468384955	0.607572888	0.582878603	0.458875806	0.489685637	0.485864424	0.612899625	0.555344712	0.480392163	0.615135444	0.49574285	0.781001597	0.675993777	0.611140795	0.435514588
N- Compounds	Spermidine	A226002-101	2.709571425	2.341819806	2.43128531	3.58507794	3.379453435	2.958796965		3.498146414	2.394247836	2.228242853	3.223325632	2.302945194	5.583112307	2.533945901	3.351400088	2.421850336	2.611040116		2.043916198	2.31061794	3.662072434	3.708710381	4.088549308			4.145913987	4.221986691	3.518424444	2.916426269	4.789612025	4.948804287	3.334479956	5.688776977	2.90997039	3.869131919	3.847655593	1.632064275	2.813691547	2.416352485	3.000657319	2.138050808	3.667627425	3.246378227	2.123296269	3.031779744	3.07709994	2.252557934	2.886356557	4.425584639	1.699492142	2.175326496	2.02549373		2.098140764	2.393794841	2.373790765		2.357726972		1.634924626	3.847742378	3.41932706	4.727396681	2.791381901		3.669154369	4.010357661	4.506948535	2.498361213	2.58930081	4.195586164	2.062598478	2.660331339	2.392599617	2.124993163	2.948646998	2.659640837	2.555389042	4.285927393	2.557784951	2.318649671	2.382851794	1.889075635			2.85746166	2.767786197	2.870916456	2.435642118	2.761569589	3.154102156	3.526968865	3.457673891	2.714295029	2.211431838	7.497806758	2.078149517	2.033159401	2.598672435	3.030013508	4.11598809	3.602495221	3.543414024	3.31859443	3.220934439	3.935482162		4.114470725	3.570118176	4.252755923	3.612568455	4.851547182		3.735043755	4.476637692	4.076612003	3.238155722	3.475606124	4.23762671	2.300124086
N- Compounds	Triethanolamine	A163003-101																					0.435408967																					0.408793887	0.487317176																		0.387788526	0.763979558	0.706836836	0.372591167			0.461669844									0.31205585	0.379449967		0.485623675								0.420630013		0.453268454					0.84686813		0.724544702	0.719891913							2.271772685																
N- Compounds	Tryptamine, 5-hydroxy-	A248001-101	5.797563123	5.017027868	3.340566482	6.974457343	2.567210105	5.075464096	3.996054746	7.100579653	4.436531079	1.774497884	9.48550734	2.160247281	4.091211082	5.915390844	1.518770606	1.741486798	0.210514259	2.375385008	2.94047719	0.147381214	3.44092701	3.98951821	2.531273973	3.445801708	5.004610503	6.164579599	3.435910188	6.141027546	5.239812814	4.085441777	0.456918198	3.267388398	2.672134038	3.355787783	0.657311665	2.905632626	2.543013371	1.255355174	0.971254605	2.9105433	7.28506103	4.309910105	3.769784921		3.286838393	1.282705567	3.219573156	7.003947139	3.699969119	0.631990157	1.377926867	0.840452019	1.500626031	2.291709996	1.351761186	0.762505456	1.780918363	1.457218145	1.408215855	0.061251843	2.916122281	2.994806408	4.618433345	3.998564627	1.130858443	2.273858858	3.360638051	4.582941852	1.855199428	1.88983538	1.14162871	1.060730484	1.678328821	0.2152928	0.693094254	1.787819558	1.260890415	0.896984732	0.69644927	0.628510313	4.335701314	2.480716987	2.824798803	2.196408517	1.549741038	4.562190074	2.390740235	3.573154162	3.683316195	0.710808542	1.634413972	6.000870371	2.539738276	2.296140633	0.681093457	2.345867486	0.89225269	1.32300483	0.489157569	1.682851348	6.053631725	3.858594999	3.986003147	2.886481538	2.428946598	4.773887781	4.511549115	3.108484811	1.293644671	2.055128806	1.387427423	2.373150491	2.630942352	2.194675763	1.186737731	1.819768934	1.814749695	1.779907516	2.491426879	1.277428886
N- Compounds	Uracil	A136001-101	1.05232796	3.152433643	2.26965296	1.41560213	1.501279407				0.864690453																							1.208953096		1.097136859							2.609075751	1.117899286			1.56423625			0.782311651	0.928122884					1.498407787	1.02259518		2.191879448	1.323677186	1.928268507					0.904035962												1.119438366		1.175166557			2.47769599	1.512457885	1.030132815	5.385258317	1.577502246	0.942278049		1.033217948	1.951356647	1.074143707		1.293465333		0.924419737							0.820264819	0.871061281				1.221309655					0.64787573									
N- Compounds	Uric acid	A211006-101																																															7.607091387																																																																									
N- Compounds	Uridine	A246006-101						1.50314004											2.146524863																2.91637555								2.167329993																				2.309175956						1.975749194																																																					
Phenylpropanoids	Caffeic acid, trans-	A214001-101	0.738668836	1.92535131	3.699477705	1.264711227	0.949345657	1.312016157	1.176043557	0.962986079		1.067662251	1.333181633	0.998236045	0.712248091		1.227913636	0.368563789		2.178636523	0.724851647	0.419652007	1.914044848	1.758156096	1.136282523	3.296919121	1.653706967	0.522650446		2.230742756	1.131366579	0.837835943	0.153333158	3.084096629	1.09340428	1.430019614	0.695336552	0.794586665	0.604690656	0.591231434		1.137744689	6.648311461	2.508037553	2.205611428	1.379101638	2.16208028	0.41189739	3.385574874	1.255120001	1.396680712	0.865744452	0.395532252		1.515303565	1.254981851	0.445881716	0.186994816	1.912580425	0.786956302	1.372651382	0.496054874	0.739408204		2.929765395	1.766691783	0.796310548	0.224353403	3.237361512	1.083743501	1.32514542	0.737518255	1.55887252	1.041680865	0.529632921		1.197487967	0.44145055		1.6656989	0.709406212	0.431652819	1.73407035	1.461435593	0.856109763	3.495177699	1.391931367	0.596918216		2.235183313	1.078249495	0.760010379	0.204542366	3.70477962	0.944136139	1.155862737	0.623882144	1.156655843	0.761132501	0.436992043	0.203978143	1.434896981	4.888992949	1.426558891	2.029980453	1.354128264	2.114583049	1.315990127	1.218417613	0.898067929		1.520462674	0.430437075		1.866956403	0.806116496	0.537999427		2.610690421	0.682724657	1.133863353	0.479659886
Phenylpropanoids	Catechin	A289005-101			0.370445956			0.356752017		0.378050689																																	15.24735662	12.74763039	3.507478241	4.054873854	4.39471422	3.865573348	2.355317386	6.449828689	3.727718201	3.815949518	2.731461488	2.515211869	1.593412775	2.933604885	3.38375956	1.328187133	1.408748694	2.064369871	0.681920853	0.852423009	3.209830085	1.566003417	4.1964337	3.002064455	4.240551546	2.107605073	2.115530126	1.506976202	1.688584479	1.741048961	1.532229052	0.872216031	1.487998356	1.433695607	0.695189656	1.515699302	0.369380417	0.493545552	0.685331069	0.387910514																																								
Phenylpropanoids	Cinnamic acid, 4-hydroxy-, cis-	A180006-101			3.255751441	2.574716561		2.600158345																										3.449301509	4.079025051										4.831045868																		3.443295466		3.461456004			3.26760381	3.904713902	3.734769353				3.2998108	2.833529304	3.042854841														3.359745879				5.900270761		3.657681929																										
Phenylpropanoids	Cinnamic acid, 4-hydroxy-, trans-	A195001-101	1.482712988	2.418826515	2.272726759	1.800041004	1.446724201	1.940396926	1.361400895	1.770823983	1.146069385	1.433801579	2.18095083	1.891621546	1.367792036	1.335704366	1.841463863	1.772514643	1.393203926	1.802605916	1.295058915	1.288371772	1.573789311	2.00796879	1.540399499	1.613311509	1.388179136	1.163574781	1.042588099	1.876578606	1.741246942	1.452241484	1.076415206	1.540019566	1.912674839	1.269106977	1.146167606	1.578058183	1.231988092	1.070399991	0.829893773	1.19754443	3.071843774	3.656894811	2.414569429	2.068614356	2.385659705	2.044830122	2.561255739	2.676022528	2.57538018	1.754234014	1.663534496	1.2753892	1.948250068	2.269360773	1.788636514	1.47066637	1.609718361	2.05965273	2.048941824	1.476643426	2.156498533	1.600677557	2.130858484	2.144533465	1.627529116	2.157707719	2.808405888	2.399312124	2.191615165	1.793760047	2.371657124	2.108047927	2.147952462	1.640425202	1.815490311	1.836616704	1.646749518	2.02090344	2.072272618	1.611887765	2.251465657	2.190320293	2.053799587	2.563158676	1.951605736	2.247979452	1.81609457	3.229853105	2.471684058	1.973704984	2.901893555	3.529564496	3.277641963	2.437525595	2.366560771	2.577948041	1.955523126	1.818365637	2.252272908	2.526484777	2.441063378	2.098103821	2.038780724	1.611221705	1.924922278	2.208838216	1.780639876	1.653235058	1.339075365	1.492220996	1.711691174	1.666220729	1.867175601	1.722090418	1.812226398	1.731162868	1.843838748	1.409529799	1.698256848	1.190117031
Phenylpropanoids	Ferulic acid, trans-	A210001-101	2.092686818	6.234191533	5.740850675	3.982632265	3.085907037	2.482092443	2.539197165	1.793108328	0.549931258	1.996530644	2.617990031	2.083396735	1.467953536		2.288681255	1.240502763	1.002652174	3.546081031	1.446670389	1.048678833	3.109125726	4.010912418	2.006209355	5.670583524	2.764214407	1.366394863		3.312756271	2.089463441	1.874644829	0.556287721	2.663549456	2.143262615	2.130348259	0.996474558	2.114438918	1.238430665	1.105479291		1.909054809	6.083513971	5.515571339	4.516809728	2.595734536	3.646619825	1.032605458	2.640795547	2.568059789	2.586512803	1.441962721	0.966284347	0.543072676	3.074817215	2.499728204	1.132205272	0.597770468	1.620839406	1.801242053	2.215944602	0.892668853	1.836189202	0.55950548	5.119638213	4.081493805	1.898976617	0.844384167	3.00724858	2.621749869	2.522335846	1.206976843	2.020117556	1.984673959	1.479587897	1.015586689	2.196327393	1.005873965	0.526194273	2.467385845	1.586876497	1.217038357	3.181719969	3.345880365	2.192738006	6.396351795	3.527072927	2.029655097	0.58775715	4.300073735	2.630372546	1.954747639	0.898443486	3.786622019	2.534048279	2.549204186	1.209242426	2.793355178	1.722780596	1.233244733	0.855605223	2.2798932	2.974291309	3.064266074	5.194755783	2.820527999	3.754768568	2.348699216	2.297135021	1.927943545	0.639541338	2.627063547	1.039215615	0.601742286	3.067704887	1.749680303	1.722440426	0.823250927	3.366592631	1.973888604	2.112311565	0.929941364
Phenylpropanoids	Quinic acid, 3-caffeoyl-, trans-	A311001-101			0.708251284																																																																																																																					
Phenylpropanoids	Quinic acid, 5-caffeoyl-, cis-	A301002-101																																																																																																																								
Phenylpropanoids	Quinic acid, 5-caffeoyl-, trans-	A319001-101	0.244157047	0.286682396	0.499485326	0.384877603	0.315373463	0.350828293	0.334019764	0.58719125	0.459336462		0.240293632	0.204344788	0.237465252	0.390136295	1.402009506	0.237294865	0.274090929			0.208184854	0.199616046	0.403472844	0.270181284			0.336288696	0.524522619	0.292347734	0.267148333	0.473765144	0.156601617			0.325511462	0.388678659				0.2606593		0.383694811	0.381875481	0.544224495		0.251402996			0.208471561	0.223883279		0.194524326	0.154525538	0.254791601	0.177408601	0.218578507						0.332975017	0.422614597	0.529534134	0.303178812		0.15260184	0.198655187		0.172071177				0.179995359																																					1.377956029										
Phenylpropanoids	Sinapic acid, cis-	A207001-101			6.073816041			4.376629611																																			5.279681696																																																																															
Phenylpropanoids	Sinapic acid, trans-	A225001-101	2.653311301	4.438797997	4.471510986	3.582512538		3.290434127					3.863681056	2.514274283	2.829761622		3.552995758	2.064049332					2.922398131							3.523514601	2.169411821			3.336265685									3.855877041	3.173632067							3.21285288					2.536988527							2.479364372		4.34036329	2.519926413			2.68972649	2.334288558			3.322640016								2.18349212		2.141602209							3.131289032	2.21470409			3.445270191				4.544498178						2.513591167				2.827483994				3.773061179										
