Class	Name	MPIMP-ID	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGFEndofstress-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF12hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF36hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Control-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGFEndofstress-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF12hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF36hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Heat&Drought-EGF60hRewatering-N22	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGFEndofstress-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF12hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF36hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Control-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGFEndofstress-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF12hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF36hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Heat&Drought-EGF60hRewatering-Dular	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGFEndofstress-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF12hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF36hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Control-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGFEndofstress-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF12hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF36hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali	Spikelet-Heat&Drought-EGF60hRewatering-Anjali
MSTs	A295006-101	A295006-101	0.900334563	0.988828174	1.323055175	1.076516096	0.882249842	0.584723842	0.66862333	0.689956887	0.58157846	0.638191998	0.754796538	0.954677039	0.683580665	0.758239729	1.084182185	0.996150033	0.741578337	0.853091148	0.687849643	0.565970554	1.12868478	0.68031795	0.862956232	0.847749748	1.471006081	1.007676588	0.853394547	0.967489765	0.979544226	0.917943675	0.516153729	0.766864339	0.617086629	0.692537136	0.86659112	0.503671686	0.99226287	0.530595535	0.577269542	0.542496398	0.958082081	0.952721388	0.922582501	1.092306995	0.661892071	1.313519529	0.869242754	0.80938495	0.942662229	1.429716476	1.568703368	1.037716777	1.204015681	1.092188431	1.156487296	0.674903085	0.814717704	0.706885833	0.699571214	0.643624652	0.923937854	1.204707334	1.641931683	1.386965299	1.098694254	0.894840001	1.176297004	0.898359703	1.106744095	0.565473189	1.797746882	1.771876305	1.389084288	0.813100593	1.298754224	1.331903573	0.979454984	1.119746207	0.788234384	0.760170916	0.698783571	0.327689048	0.463032185	0.549991304	0.877159222	0.885649064	0.533622201	0.600386162	0.569072083	0.535809428	0.49976925	0.526808735	0.523709573	0.435175996	1.384050781	0.376968549	0.602175149	0.381708395	0.410787082	0.491596688	0.636341799	0.671147107	0.750956724	0.725815457	0.532774342	1.11321239	0.619282706	0.623317067	0.575871537	1.128257197	0.893796404	0.744787874	0.919135455	0.865243571	0.73061769	0.698185899	0.557966179	0.499961995	0.579790673	1.720917744
MSTs	A303004-101	A303004-101																				2.957642698																									0.302477147															0.482601844										0.543139006										3.044696226					0.145132713																0.373595106	0.214686885	0.305338835			0.724859758	0.482607689	0.320680088	0.255712623	0.429351756	0.394476339	0.22038052	0.288643332	0.403808858	0.435827744	0.423098604	0.202252757	0.272770108	0.264332378	
MSTs	A311002-101	A311002-101	1.346616444	1.280466836	1.461606419	0.983219756	0.752107651	0.42880787	0.487924691	0.518904957	0.549227609	0.923180008	0.708905054	0.775060052	0.494845492	0.561053334	0.811628523	3.116611655	0.879541255	4.399162102	0.994337071	0.516136737	1.084276047	0.546581133	0.885474912	0.7672685	1.089956663	0.610461359	0.999652046	0.795868379	0.709818196	0.681522611	0.445603658	0.661807669	0.580528575	0.850177454	0.767670115	0.713440505	0.851218933	1.422329772	0.544433529	2.804061487	0.435497348	0.46327146	0.501145528	0.568831022	0.774586567	0.678183022	0.381505123	0.434425254	0.602505566	1.743432804	0.914665885	0.698574055	0.8427	0.704573178	0.62384715	0.427821216	0.998907529	0.706039271	2.390382324	0.747821142	0.445975833	0.565867001	0.807198042	0.695226273	0.53090489	0.320970197	0.440818616	0.434619802	0.404060255	0.552022237	0.674233439	0.874031338	0.540557604	0.375418622	0.712009156	1.687293508	1.135204091	0.589728804	1.562704608	0.674602236	1.734962804	0.929691245	1.004082095	0.962023951	1.580984561	1.693544915	2.480151363	1.253513294	1.129297564	1.157459578	0.678229527	0.720194644	1.00131276	0.744431143	1.12525136	4.284959872	1.622038559	1.264478272	0.592988972	3.819247937	1.30089959	1.05057167	1.352991582	1.432374211	0.626287222	1.244205913	2.093261318	1.195435238	0.67989303	1.157930867	1.424280983	1.53365681	1.350049042	1.386481509	0.82283384	3.856418842	0.794172184	5.592056934	2.20579996	2.38455839
MSTs	A316003-101	A316003-101	0.681654733	1.087040529	1.020267869												0.526275476	0.465401593					1.213000602	0.654792848	1.099610775	0.727700725	1.23505224	0.882618876	1.371911986	0.785822449	1.448959923						1.751254675		0.868374172									0.517112051			0.355219127	0.681011786			0.718337922								0.597939605	0.721937539	0.844416722	1.533596973	1.109666728	0.65346847		0.630320368	0.949297413	0.833313416	1.193313409	0.968056737			0.67990428	0.898434362	0.704911607	0.450014298	0.586003819																1.492407206																		0.517382939			0.38870243				4.0071536
MSTs	A331004-101	A331004-101										3.762833811																															9.326635113	7.388071244	10.41437635	11.35910437		12.54435966	4.860477553	7.64328957	6.181340344	11.05363983	13.83145355	11.03639111	14.09709715	10.63999467	10.60810717		3.569218495	4.959435446	4.201315696		10.02725236	11.56373296	17.24044296	18.36341833	11.6262312	9.269103084	9.902022815	9.843401026	10.86672198		18.43045303	17.41530397	7.983214012	7.38350528	12.72712276	8.704043526	7.598105064	8.200027396	7.745351377																																									
N- Compounds	2-Imidazolidone-4-carboxylic acid	A163025-101		0.78324849	1.66471301		0.784578908			0.764769749				0.644961891		0.50068073	0.526350584	0.478999059	0.550694439		0.680973404	13.56416085	1.898743236	1.495117771	1.994927465	1.609118519	2.100740385	1.687139544	1.155251663	0.868664555	0.997921871	1.130026501				0.757929799	4.631653241		1.788654083		0.432667272	0.749503649	0.559415288																			4.5779151	1.297469314	2.01383064	2.210090201	5.631075544	3.246753849	1.67954411	1.383856372	0.885870716	5.200094211	7.617281042	2.409179622	2.388214069	1.289937906		1.447377095	0.881423785	1.546371116	0.502345705	0.751034217	10.18617636				0.463042464	0.529044307	0.512445146			0.870867776	0.678563356					5.957054752		0.665855523		0.544451829	0.839295038	1.360937419	1.108317694	1.487813353	1.441942482		1.179355969	0.699178492	1.091601686	0.560365688	1.152320759	0.906446595	0.564758054			0.99714227				1.187977745	2.003162046
N- Compounds	Adenosine	A261002-101																																																																																																																								
N- Compounds	Adenosine, 5-methylthio-	A280002-101	2.779364032	4.378000353	4.507563359	4.558748879	3.694147927	1.26279152	2.073573863	1.66751611	2.070914165	1.652913508	1.382073888	1.279712484	1.807858951	2.152664122	2.535034519	2.473032778	2.045587198	2.063513331	1.985199009	4.687080732	4.687675805	2.812463172	3.838171688	3.950875573	5.030178824	3.219872705	2.860000688	2.920130382	3.222743274	3.157956882	1.585426	2.739919121	2.368196509	2.621581856	7.408182938	1.911321765	2.766729558	1.628480523	2.381856488	2.120671377	2.87522502	2.999155064	2.558253509	3.015469085	3.326009737	2.654928743	1.903152043	1.919339171	2.426505622	4.119041515	2.406938863	1.824945896	2.298828516	2.150721044	2.469413376	1.138972402	1.484213142	1.546876672	1.879238704	9.384090202	3.329291728	4.841847642	6.870914815	4.656761823	4.300109835	2.173765688	3.2974233	2.691967572	2.826848409	6.234942001	3.221008016	3.50317163	1.519558346	1.697570868	3.039147013	3.082636898	2.330901962	2.274898209	1.933211549	5.46738228	4.964549241	3.395078043	3.288899058	3.253014824	4.160386453	5.153524544	4.02363998	3.208979893	3.291363383	3.759766926	2.246599626	2.828731977	3.318810963	2.288146336	11.10190981	1.561784101	2.099099333	2.031717287	1.627041213	2.05323884	5.686476884	5.770860639	6.126411706	6.400400465	1.571575854	4.012158055	2.548777521	2.285955542	2.162951292	3.821392255	4.373693968	2.901422198	3.974655188	4.179316522	2.988234806	3.728033598	2.275874658	3.470880757	3.213413459	10.81239464
N- Compounds	Adenosine-5-monophosphate	A307003-101	2.286867903	3.065863185	3.539693385	1.455214003					1.476628908					0.945574645	3.593497911				1.842766155		1.309019511	1.664532514		1.399673259	5.946676335	1.515011134		4.347218846	3.068391132		1.351487725		1.64989376	2.476458878	2.508289315		1.952032584				1.041976745		1.774844468	2.065324024	2.452927362	2.081187341			1.355179311	4.972103384	3.003398416		6.375039405	4.194376309						2.365359955	1.76042451	2.23144082	9.381462017	6.033156457	1.565792542			3.713370915	2.263656779	1.711856346	2.703484684	3.78272805			4.971419336			4.34650938	1.799952863	2.198812944	1.423172748			1.35620593	6.520307762	1.526590146		3.559907109	4.294405246	1.485206413			3.339032727		3.814706607								2.198895393		1.717995199				1.29862905	6.491136861	2.554252218		3.473306603	4.281228664						1.792489757
N- Compounds	Ethanolamine	A128002-101	2.927872596	4.009234141	3.084612465	2.14173526	2.469315835	4.481393441	5.583652653	3.69841916	3.876923226	11.05278389	3.880400895	4.894961564	3.455503913	3.98613631	6.005979725	10.84903482	8.710945705	7.659864899	6.992703071	8.886568989	3.647527672	4.318888974	4.67446263	3.837589593	2.872727292	10.87155746	17.83260189	4.238111053	12.25181683	2.918567393	6.270478447	4.278773214	7.369070539	10.28787387	4.644434762	9.306691397	12.68892418	12.10666946	8.971119458	8.207734518	3.27102533	3.02040733	3.131066809	4.314724304	2.722387961	6.202929555	6.527794184	3.849005733	8.509176801	7.987069402	3.680754926	4.28339796	2.674972451	2.920250206	3.261885575	7.361141662	8.364021349	6.521860962	6.315298425	7.471098882	3.542190225	4.344084731	4.044666557	3.292055526	3.888740877	12.73597287	12.61007244	5.159009162	8.588309922	9.94594693	6.472004819	9.429940695	4.754816925	3.47472785	4.271225557	12.31700317	13.83358022	5.547749799	7.750102161	10.63893039	3.245301957	3.86599004	3.217489941	3.629978633	3.902088673	3.767612331	12.59795728	3.672828868	9.42893761	9.983118637	7.666183373	9.002438618	5.668049683	4.15558975	7.909069731	7.615675281	9.963590838	9.26370646	7.2150419	8.362056924	4.416683527	5.202886051	5.052892203	3.671115021	3.104299368	11.59816253	25.88149458	20.34016843	2.848858744	5.819552174	15.65850947	16.3182714	3.587690306	3.132833079	5.856934458	13.98907435	10.81050303	13.09769638	10.82796297	11.41019228
N- Compounds	Guanine	A214002-101										0.37179126					0.27251756	0.455229595		0.755824981				0.357819448		0.261077921		0.458113679									0.576858669					0.493016695										0.301213502										0.283419226					0.573174456				0.894128032							1.008427742	2.665633732		0.401986813	0.621017432															0.4358422	0.285735852				0.655746828																0.645717749		1.006128545		1.471170303
N- Compounds	Nicotinic acid	A133004-101	9.412701185	12.9735661	12.09214397	6.180544239	25.42708936	4.091009623	5.695843554	4.635739766	7.770461699	5.147431315	2.46969412	4.758101043	7.099716434	5.984950202	6.887922179	5.626889583	4.809330931	5.526851835	3.566039213	3.622707471	6.938819703	12.6813661	17.41172835	10.04092788	12.46426493	8.328371806	8.228092865	5.980598341	7.313309609	15.48413434	2.848391631	6.267855033	4.745461799	4.514809038	4.799545447	2.537869741	3.830401226	9.060211435	7.210576053	19.83038483	11.41791729	12.20994166	13.61114426	16.87914095	4.048902222	4.276505885	5.710533515	5.892302367	5.033788953	6.39549849	4.135933475	4.705618117	4.333890876	3.908071628	6.975668836	2.370971778	3.135291055	2.741519373	3.421410289	4.685634517	6.688026819	9.990594138	8.921690078	12.94315189	16.93257896	5.907127062	8.657250395	7.76487147	9.784275137	4.771606988	3.309675063	3.94548169	5.812344348	4.879060901	6.288219481	3.960362124	6.932502394	3.907072792	4.765312625	2.061304583	6.079039898	10.72641247	11.1010602	9.653941878	9.589165471	5.274875502	8.117615057	4.702249453	6.93230085	15.55425784	3.570406204	5.508318196	6.404351845	4.821849819	4.025434408	2.995290115	2.303360853	3.842003872	3.321935608	5.966498371	12.00508935	14.14043821	15.98149193	17.06202572	4.335017038	6.289795584	6.577179685	7.97047962	4.941079804	5.665591716	4.135332444	4.239687481	3.569648321	3.91342895	6.099380396	2.095732493	2.767996614	7.532316268	3.743766588	4.268656773
N- Compounds	Orotic acid	A176003-101																																			1.163574776						3.192210035	1.446217448		2.204394159																	2.733163906	1.768437273	2.109543472	2.579450158	3.381502101	1.918584626					2.895737692		1.80478475	1.135272326		2.214405995	2.476349302																																											
N- Compounds	Propanoic acid, 2-amino-2-methyl-3-hydroxy-	A124001-101	5.792286664	7.011562478	5.762574452	1.936189205	4.697066543	5.119559169	5.106978923	5.181617846	5.237220652	5.004198232	5.150638781	6.133940366	4.32784011	5.4194848	7.302574891	4.977823988	4.719401794	3.728410722	5.433504887	5.267432353	10.7952382	5.293180758	10.25130894	9.005562059	10.76091549	11.31141579	8.764514818	9.853155033	9.804136469	9.918840791	5.161069983	7.957934147	6.943774875	6.846119293	3.871532903	4.740743422	7.233201171	5.574364138	6.598342723	7.813932545	6.323095155	6.995523869	5.329113351	7.156939127	7.367697676	4.027745888	2.475577219	3.842902167	4.902298111	5.161451467	5.610273871	4.135828448	5.221864026	5.346481032	5.66490471	2.448504104	4.146727301	3.375239516	3.265295841	4.772358425	7.455660529	8.443482319	9.26532486	10.77566381	7.459871173	6.033340577	8.076677145	5.802171662	5.58771184	5.285843977	6.197669993	8.170371383	5.994038901	7.240784197	11.71223981	5.09754758	5.434820221	7.065654469	6.019329255	3.67253087	7.253135359	2.19458819	5.58410129	6.831666021	8.846574763	4.925100644	5.548165079	6.092009345	5.636994468	3.636115666	4.592059241	4.3687782	3.835163349	4.32249853	3.412901599	3.265974097	4.334101193	3.715645588	5.55939272	6.964383289	9.197981773	10.14452551	9.79230813	9.924936059	4.373293021	9.666058173	4.965680971	4.47768058	7.582465977	9.660756973	8.446076331	7.822916105	10.07839529	9.082552482	7.321730053	8.861395201	5.562038046	4.844502466	5.305171683	1.113202983
N- Compounds	Putrescine	A175002-101	0.117638406	0.385401928	0.383744587	0.243943895	0.254786071	0.06898252	0.10443917	0.063604218	0.077870322	0.049412047	0.052357876	0.088946937	0.112126922	0.112534626	0.117536091	0.080270645	0.058107346	0.046983359	0.048988403	1.06400422	0.247870076	0.147315736	0.310260763	0.222023876	0.325230096	0.229798657	0.216887476	0.150499747	0.20980164	0.250977329	0.069790707	0.148792576	0.103030407	0.128420948	0.541437776	0.06761321	0.08532628	0.065246568	0.08114634	0.059522625	0.14664	0.102662312	0.085850931	0.07084908	0.259640885	0.06300363	0.044733884	0.049672678	0.050213525	0.091285072	0.055674276	0.047288878	0.069178734	0.05073015	0.052798773	0.012497137	0.024937347	0.024319143	0.025983174	0.858945226	0.269115456	0.317603081	0.332999076	0.27144912	0.268136763	0.143637033	0.231020551	0.155355348	0.150676227	0.757510969	0.142625839	0.243797029	0.058845739	0.082854543	0.161220117	0.176274288	0.085883976	0.037511691	0.081229455	1.103667173	0.171340294	0.109962958	0.14285192	0.118744887	0.130608495	0.160370688	0.085119592	0.085300839	0.088949781	0.111995739	0.068121719	0.06229127	0.150067988	0.070177065	0.558000925	0.034662191	0.026357855	0.036162697	0.043688019	0.046912391	0.248794852	0.199686451	0.273713587	0.209063264	0.037687102	0.401723308	0.180218664	0.223224032	0.166734484	0.270693839	0.194997111	0.131110712	0.258734083	0.353143299	0.244368687	0.276754525	0.120795256	0.176199434	0.133315441	0.640217808
N- Compounds	Pyridine, 2,3-dihydroxy-	A131006-101																					0.953279181					0.631952695									1.132870597					0.789777769	0.779792916					0.951121321					0.795755959									0.763051623		0.78708241																			0.762071623					0.651105519															0.83553804					1.058280344					0.705470883									0.783679168
N- Compounds	Pyridine, 2-hydroxy-	A105003-101	1.517968021	1.87206882	1.96147452	1.17035325	1.159795912	1.387919809	1.699434334	1.643065356	1.598346253	0.799082225	1.519952071	1.912138076	1.455669125	1.182402585	1.305435214	1.689828273	1.935122817	1.445268718	1.716749623	3.907298656	1.770074046	1.326335318	2.095885085	1.213759989	1.200542444	1.611469017	1.868905213	1.806524276	1.69963442	1.920277564	1.484901507	1.749611089	1.868715194	1.478266063	0.617049416	1.163573029	1.916742575	1.551896997	1.124961632	1.278504189	1.67685393	1.670131744	1.898833162	1.872262594	1.098419521	1.435331185	1.075343925	1.503218242	1.107735093	1.278926067	1.900066632	2.01488612	1.610262689	2.001230237	2.036305545	1.551238048	1.867993094	1.833998045	1.596740255	0.441676085	1.804084566	2.098241986	2.299854076	1.949784156	1.764339327	1.804279845	2.171427146	1.831737738	1.792557481	0.605128534	1.495049314	2.009019677	1.723434501	1.096858669	1.838724184	1.454298796	1.819620884	1.579528922	1.890429092	1.132674884	1.55016213	1.167247193	1.8206276	1.256029028	1.553161856	1.426514718	2.039428476	1.873214616	1.767368384	1.826939107	1.273847411	1.869396789	1.731892863	1.666970673	0.915842681	1.177451953	1.881824336	1.566976294	1.011508722	1.198240579	2.056186451	1.977153834	2.203684527	1.89274196	0.647991498	1.824184666	1.289874674	1.651347176	1.265891875	1.668094445	1.943746942	1.738137432	2.260340599	2.333205237	1.722885815	0.717681536	1.970613428	1.55331669	1.714336927	0.365862639
N- Compounds	Pyridine, 3-hydroxy-	A114003-101	0.397431194	0.445194595	0.508023881	0.417564378	0.3354251	0.40820767	0.457269998	0.422368541	0.342549408	0.450885653	0.460212224	0.42697278	0.362949666	0.488671008	0.494672847	0.462225012	0.456738828	0.316895325	0.361271508	1.782143638	0.461817951	0.370563318	0.603019067	0.52737772	0.50992751	0.464890989	0.483276538	0.420170418	0.388434551	0.443247119	0.435534022	0.493028257	0.396409695	0.297843755	0.799456679	0.318597079	0.368353621	0.394684215	0.393938935	0.44635159	0.544997873	0.434253479	0.497265907	0.480288232	0.61280733	0.455981839	0.382947415	0.430237149	0.565220736	0.612845792	0.644131107	0.488890244	0.357505748	0.479365318	0.718686721	0.375791468	0.431069476	0.38181111	0.346276821	0.623932506	0.568524239	0.528632561	0.549738821	0.456272457	0.458389584	0.541717753	0.474258423	0.39823658	0.404719759	0.663782891	0.402617472	0.488025779	0.422792659	0.506913321	0.77602693	0.411692551	0.477085084	0.337380351	0.456666427	0.958979861	0.509307416	0.440804549	0.476569209	0.590557032	0.684775381	0.414908894	0.594698563	0.457244912	0.424546408	0.49170264	0.431600153	0.408247703	0.385685136	0.357345907	0.922171108	0.37798403	0.468087968	0.398945511	0.499844118	0.527142815	0.587960293	0.551537694	0.565096472	0.453304768	0.403714994	0.544025976	0.416056768	0.461779418	0.523689736	0.655161513	0.548129296	0.473563114	0.546335896	0.452391731	0.484552391	0.718102778	0.4819626	0.406634634	0.41602297	0.506614686
N- Compounds	Spermidine	A220002-101																							2.69707018																																					1.339348487																				2.482110142																																								2.194961397
N- Compounds	Tryptamine, 5-hydroxy-	A248001-101	1.852581739	3.4187007	4.133919217	2.39141894	1.495045894	1.424690678	1.460744618	1.451339873	1.895092773	0.306780834	1.316638193	0.893845704	1.440816756	2.58224643	2.826417455	0.483115629	1.426794285	0.600313126	1.01322749	3.494995573	6.627868431	4.86895334	6.704474759	7.308806333	6.363724044	7.030476881	3.523957133	3.476296887	5.467340472	6.725537723	1.879631556	2.596756786	2.741758358	2.270132515	5.2863464	1.234838179	1.596082371	0.619048413	1.305725718	0.486815766	2.181612823	1.985233249	1.73863691	1.762817073	4.981025569	1.2287775	0.690484505	1.243750768	1.522674599	2.723170016	0.960170331	0.845487474	1.201903501	0.688671345	1.21444058	0.501903413	0.5902898	0.912045052	0.592675069	3.044507081	4.087657028	5.086614562	5.428965832	9.041316714	5.373921342	4.748867879	4.609621859	3.936411293	6.56112437	4.527616344	8.056157031	8.478497825	2.188518946	2.510615266	2.14723888	2.81214216	2.000196929	1.741688825	0.734002569	3.857290482	1.315237154	0.511838779	1.105407456	1.104111562	1.330934543	4.720721085	0.836211103	1.121263025	0.586729916	0.623709656	0.894689553	2.260706478	4.275667242	1.918232215	6.908029421	0.287331518	0.327835667	0.32519462	0.802213442	0.417073469	9.732975193	8.198520252	14.75426737	5.996964177	0.610636311	15.11731067	6.902222603	5.376215565	5.72409362	10.51124842	7.387524714	2.951277409	5.204922801	5.623314903	9.748230638	2.801508081	2.54019016	1.423862419	3.474374439	6.212459762
N- Compounds	Uracil	A136001-101	4.314394251	10.81602113	2.900995071		6.969067691	10.00999318	12.18272464	2.293634217	5.607404538	1.933175421	9.663791607	6.009266971	9.240384083	1.970587108		9.851823587	9.853215748	3.030900378	2.149089122	5.901478771	6.512455216	6.980338521	7.92213878	2.298241581		6.15626173	10.4462344	2.369743081	1.520725124	10.76529889	9.153046551	10.06514342	2.223658102	4.696905193	6.069204281	3.878850667	1.833562266	4.265375482		2.011104084	14.75785608	12.11333798	7.141135932	7.350438013		12.60356711	16.05317651	13.98144273	2.156111192		12.40820639	13.61317586	5.204052043	3.02665456	20.69715659	15.7025898	10.70492743	6.050519594	7.292487833	3.57498948	3.84479802	10.67007019	2.835127811		9.001151216	12.74198112	12.00254651	3.963572771	5.164981476	4.620458414	4.780028227	4.939808602	6.255661469			12.2012401	7.45076594		2.09078139	4.095635085	7.030981129	15.48226607	11.2333186	3.16944428		9.663127543	11.9849595	3.735505303	2.623853452	14.79387665	14.02716789	12.70045197	5.274870367	7.016232889	4.784501892	8.172728517	4.096707379	10.98250414		1.464418543	11.18894644	8.24847151	3.602631153	4.819476559	1.444463624	10.66936397	13.43359682	14.32804681	2.242478511		8.875639362	7.613038978	3.658677339	3.5687668	12.21204763	1.543328838	8.346105552	11.2034037	4.717199034	6.63249593
N- Compounds	Uric acid	A211006-101																		0.78752806							0.518881066	0.541745506														0.578524581				4.734881663																1.121873191					0.794076772				1.0645292	1.579380088	11.22287644																																		0.666340009															
N- Compounds	Uridine	A246006-101										0.895887729						0.874897938		3.40617346								0.743113469									1.468487093					2.07410184										0.441812593										0.287754916																0.462879154	1.031521588		1.33842122																					0.955948776											0.395877014					4.046365456		2.065930024	0.566332041	3.07112097
