Class	Name	MPIMP-ID	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Control-Flowering-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-EGFStartofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FLEndofstress-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL12hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL36hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Heat&Drought-FL60hRewatering-N22	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Control-Flowering-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-EGFStartofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FLEndofstress-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL12hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL36hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Heat&Drought-FL60hRewatering-Dular	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Control-Flowering-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-EGFStartofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FLEndofstress-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL12hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL36hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali	Spikelet-Heat&Drought-FL60hRewatering-Anjali
MSTs	A137012-101	A137012-101	0.121283058	0.28511056	0.190895802	0.140658901	0.683716742	0.715710406	0.197134578	0.523329389	1.238036444		0.642744286	0.212518978	0.420472924	0.642455335	0.686929751	0.143566249	0.542388638	0.190472462	0.406832186	0.359418087	0.283181424	0.192879915	0.341382594	0.370212205	0.9967732	0.166403862	0.270829674	0.156517605	0.153804404	0.793425795	0.130791257	1.04866963	0.124113257	0.305940186	0.092245244	0.474370681	0.105816676	0.160912554	0.598399855	0.613976384	0.319294232	0.361794947	0.160001974	0.149697387	0.455577925	0.366686165	0.54789892	0.8205101	0.150386835	0.597377286	0.171754408	0.895241789	0.431448138	0.142177162	0.501237735	0.312304185	0.14579182	0.296592485	0.338618721	0.961124469	0.3898474	0.671404521	0.598245662	1.105469393	0.647439002	0.105839582	0.701215818	0.607749671	0.161871516	0.128781137	0.394692266	0.934296735	0.981979664	0.968605445	1.072081884	0.463737889	0.573436138	0.24665445	0.560331803	0.281364997	0.565185133	0.770044312	0.821776394	0.778213008	0.737818497	0.105648541	0.313195942	0.316234959	0.514487517	0.097142657
MSTs	A138004-101	A138004-101	1.652706549	1.419253225	0.962041383	0.884362171	2.56570072	1.414195985	1.59974935	1.08841769	1.153768028	1.359380512	2.056945657	1.309831748	0.844160271	0.754195772	1.559696676	1.197173935	0.996921274	1.989625567	2.070246622	1.021823569	2.276231981	1.977965894	2.528593539	0.673231762	3.099309909	2.326483637	1.474677883	1.141983297	0.71699361	1.780473636	1.137369911	1.517088777	1.752104523	2.01626264	1.385476686	1.040455813	1.747784218	1.834859141	1.799739244	0.928967581	1.134824146	0.972581412	1.417984291	1.0930645	3.520109377	1.984710444	1.499892243	1.273093848	0.909212948	2.109494872	1.239600688	1.687172645	0.467754828	1.986701377	1.366232989	2.331383572	2.083111393	2.177445767	0.959000063	2.885437285	1.449980893	0.965249207	0.709390254	0.631397207	1.912814327	1.181995552	0.910754195	0.856629888	2.172359511	1.347658071	0.898608526	1.220819957	1.778662155	2.038568723	1.325333372	1.981021065	1.677275085	2.429040397	0.661970394	2.262561118	2.079278174	1.749102618	1.024460547	0.752348047	2.052205446	1.529347158	1.856136675	0.612056088	2.199049214	1.802108957
MSTs	A138009-101	A138009-101	7.174296675	6.745769093	7.924516281	8.346836498	11.89063676	10.08838423	7.226709162	3.918261697	13.87905094	4.578357891	9.035694544	7.316268929	9.439263331	12.4103883	7.225379235	5.226973949	8.369188952	4.447001203	3.027740276	5.933380104	4.630205252	4.789873128	0.904143441	4.70272356	17.16179435	1.997914252	3.749093714		1.896657584	7.911441693	10.8454226	15.16207085	4.97473946	7.271329067	6.412239915	8.262312729	7.962207072	8.968417197	7.082529964	9.193106699	8.343631109	5.69315582	9.543193326	10.46740541	11.87066564	7.844200127	9.436679934	11.52360383	3.938526279	7.211934078	7.59886834	12.89812763	11.7501064	7.88092063	10.3669601	0.466082215		3.152146681	4.584325214	11.71933809	9.143936542	10.42753961	8.597919459	12.61234903	10.46830633	8.450762907	11.66727466	9.019538734	6.360579553	7.324154046	6.336738896	9.689645336	6.834054949	5.838300062	7.469202396	3.850925949	7.229592177		2.362621183	8.120564499	7.228488902	13.83670396	7.129136026	9.569766144	11.86898824			1.125834441		2.619100403
MSTs	A139005-101	A139005-101					4.140257864						3.891546367				2.047430206						2.54511664										6.297679987	8.586533525	6.044794374	5.952843045	6.351644845	6.754094878	4.617853262	5.29674142	5.75377564	5.206887627	3.128051073				3.208282699		4.133561421			2.565948377	4.031901916	5.11105648	3.16047599	4.681379902	3.576553852	6.681709787	6.378711383	7.275992321	8.611961761		3.33850054	2.896850173	3.137630445	3.239196393	2.499396057		2.806207877	3.549510367	2.837998026			3.415925085			3.105251882	2.227417879		2.224327934	2.773598178	2.716366107	3.926241776	3.705928162		3.802991971	5.633811984	4.226171506	5.142495544	4.041921574	3.284077994	
MSTs	A140003-101	A140003-101	1.613899155	2.41045668	1.783776936	1.634184544	2.226423336	2.279735338	2.405759226	2.517242827	2.521003033	1.07257179	3.285059444	2.724807828	2.170992219	2.074101881	1.05067734	1.944391957	2.723570784	1.862037636	1.593311124	1.677308699	2.792916461	3.118469844	2.026240888	2.572855198	2.319573823	2.300158981	2.866774791	2.927975797	2.64827765	1.08679232	2.048371952	3.930622665	2.139752221	2.326339186	2.522336919	2.9746043	1.742672425	2.530021375	2.245120573	2.551372378	1.536572083	1.639819713	1.590341102	1.729293761	2.665874039	1.721791527	2.517602545	2.152347899	1.901495771	1.146653223	1.661581304	2.856446413	2.225522128	1.963962835	2.384388513	3.033866806	2.479900899	2.723375194	3.116258022	1.549141143	2.279803864	2.353268515	2.694527038	2.383712135	1.21207288	1.388476211	2.476962582	3.090598843	2.524453362	1.651184641	1.657634964	2.558883782	1.920873508	1.630434173	2.379265408	1.868426634	2.037900708	2.128008022	2.021035291	2.284894474	2.558446683	2.688885675	2.338530378	2.048801162	2.597086282	1.990542835	2.669119834	2.819922595	1.560573416	1.843621994
MSTs	A140006-101	A140006-101					3.049964484						3.085379341															3.541198087										2.965285603			3.08127123							4.508687269	3.505509551	4.188752481		1.52912579	3.787548227	3.757002238			2.966290491			1.805489285		2.949228957																				3.862161521	3.375159856				2.8275037					
MSTs	A141017-101	A141017-101	2.096708229				5.09507602	4.696276559					4.834716245				9.923231701				4.772439816	2.047795322	6.69971629	3.539777295	3.806613168	2.285282072		2.919633304								4.274319854	3.218036544		3.720726034		2.324023784		3.398708409				10.66290009	4.33638343	3.241498113	3.15868802	3.000351592	6.944356612				3.927287471	4.545790379	7.167283886	3.533616315	4.549007218	4.773145779					2.546361464	5.487988039				6.782087587	4.63645029	3.727443912		5.963643591	6.823215768	7.056476328	13.22462893	3.310733423	2.327438381	6.733673303		7.131921405					4.54062568	2.640203719	2.610136394	4.647044401	8.865063963
MSTs	A142004-101	A142004-101										1.49935269															1.741381646					1.124167061	1.788446096	3.04802065	1.835988234	1.869917053	1.657469557	1.769166536	1.309711678	1.408198273	1.315876059	0.999925521																0.765151285		0.89662499	1.04542099	1.551739265																		0.795429678		3.46932326					2.038387797					
MSTs	A142016-101	A142016-101	2.469257797	2.139719944	2.57461832	1.819888069	1.987870004	3.666515165	1.796648128	9.486783283	2.41564217	0.514402551	3.677555057	3.429724775	2.75899627	1.810176846	3.598754239	8.070872486	5.60700427	5.664532458	8.16147347	1.669960366	8.257372363	9.692588685	9.526442727	5.150122758	1.356227187	10.96522712	7.535309173	10.92233665	7.905563211	2.221382358	2.589842718	2.389196862	2.047948615	2.527493011	1.731525971	3.542858557	2.582555872	2.295151665	2.514352441	2.164549395	2.81856034	2.158797177	3.631068386	2.169396876	2.412033706	10.60910638	7.639596784	9.119977505	7.97618831	2.514020472	3.539325208	6.619478683	2.592806176	2.951418174	2.981316287	15.41792721	11.79145032	12.45449613	9.63053126	1.664337642	2.45340708	2.312537476	2.494194431	1.712062852	3.576992441	1.987084693	1.602195359	2.068697794	1.858568884	1.316620652	1.935544894	1.886972081	1.895586521	2.022170204	1.302377008	7.222273707	6.166535448	5.656075504	5.52305842	1.905202986	5.851333935	4.491145434	10.23503257	3.710233913	1.340133874	9.208314415	8.424112476	7.349968525	7.745493852	5.2717244
MSTs	A143003-101	A143003-101	5.449332481	7.313993331	5.090559205	5.243940528	6.627991299	6.124444681	6.229399815	5.647754136	6.826568905	4.597358257	7.80334766	8.326701517	6.799551997	6.621249125	6.365784532	5.470427846	8.022144886	5.8484271	4.743820699	5.810248183	6.072270113	6.321818071	5.346420825	5.630517658	6.574100142	5.883408012	6.13859564	6.337832854	5.547349663	3.750916182	5.482180342	8.977737586	5.633471132	5.841067234	7.060832749	7.636282879	4.331073565	6.374532401	5.427500564	6.832828519	5.318616935	5.736897017	5.656582464	5.359016646	6.623224512	6.625741303	6.937578799	7.809145184	5.903704577	3.781712585	5.018148752	8.15689886	6.173135526	5.785944906	6.519739747	6.391663797	6.104987059	6.528050504	6.830569708	6.977487155	6.691653826	6.98576201	6.755486959	6.474740869	5.875365065	3.679335606	6.455331277	6.545826392	5.572975482	4.624798761	4.98820451	7.556939542	5.775620043	5.126853002	6.798648045	5.598568535	6.179827761	4.581519949	5.275077573	6.73549701	6.014841517	6.86222403	7.259957359	5.410516034	5.520541399	4.204406511	7.212375765	5.193799983	4.274337551	4.630949143
MSTs	A144006-101	A144006-101	6.134734713	7.875216531	5.129653647	5.372597992	6.964742622	6.315575914	6.552231314	6.078337442	7.437197966	5.333899357	8.317979371	8.53509812	6.500747099	6.649804046	6.173329622	5.99753021	8.265399964	6.500977288	5.136942081	6.100664349	7.031335957	6.893843187	6.947043618	6.169092757	7.944284111	6.104831199	6.978634043	6.997173086	6.236994383	4.791842728	5.394979928	9.42333667	6.235919066	6.158797485	6.73251473	8.665069612	4.54898641	6.708798678	5.902595027	7.317619439	6.109764231	5.756378375	6.656830622	5.506260034	7.36098695	6.702348912	7.732413943	7.748631389	5.689121641	4.580457362	5.424412927	9.337443463	6.634960608	6.149124813	6.773192048	7.604619432	6.46193913	7.145271307	7.291738531	7.966027717	6.661565557	7.24353951	6.582516759	6.377522863	6.338677382	4.141017589	6.829117371	6.252458101	5.554066115	4.715091874	4.878106888	7.258143857	5.996834057	5.153811635	6.228995176	5.257221907	6.340493422	4.811256283	5.213960344	7.585044452	5.840146659	7.287240462	7.565267991	5.392312981	6.947381878	4.354071604	7.368740047	4.991821953	4.123447799	4.839645173
MSTs	A145008-101	A145008-101	11.44594905	6.617791589	7.516181021	6.931414004	11.89593983	9.083618816	6.363037672	6.231910619	9.065419455	1.838925669	7.388134692	6.20042874	6.150821066	6.68087471	11.18881143	5.867217582	5.113409742	5.664762668	4.06097319	6.386377961	8.488110435	5.451595486	3.247938931	6.046038837	3.787963681	6.753183814	4.510725274	5.507782987	5.768689668	1.892132771	7.190198846	7.428148053	6.460113534	6.259325902	10.29301095	6.66955088	7.570478906	6.310731427	5.798590935	7.886768866	10.63386365	4.55601118	6.995315411	7.124384101	13.37395123	7.424905168	6.42329228	6.693398071	5.176154923	7.159475339	5.231238873	5.396422449	5.167198348	7.6813277	9.59436739	7.391843457	5.294540215	6.323698443	7.538728464	2.47953165	7.27735253	5.988595866	7.253675541	7.042142452	10.31626076	6.264424914	5.519554087	7.258540199	7.125883855	7.888913407	5.930134323	5.32418325	5.481940166	5.008188071	7.201186473	7.800888535	5.20686955	1.566353269	4.366888999	7.490439426	6.889600269	5.340276481	7.75371956	5.291977498	5.344715665	4.589613897	4.589798652	4.58498766	3.745785241	6.537751336
MSTs	A145015-101	A145015-101	5.986758164	6.990319187	4.856150088	4.741471386	6.531234151	5.894035704	5.731537238	5.030500042	6.345915682	4.671743733	7.201183547	7.323299724	6.163315485	5.66149269	5.650663277	5.024541755	7.090309933	5.563135461	4.822853965	5.623987164	6.207165915	5.557691269	5.30121687	5.220447873	6.692204147	5.319943107	6.041199891	6.060315425	5.445125891	3.756356046	4.974496097	8.35516161	5.399195076	5.872990602	6.234884367	6.732470257	4.24562332	5.77812106	5.512038407	6.090650705	5.529367808	5.63034883	5.193810575	4.908582607	6.578402464	5.847418418	6.239267331	6.508719353	5.061411723	3.983653204	5.053326843	7.388752898	5.82898945	5.748107766	6.438903204	6.745230143	5.223093778	6.409017817	6.548714398	6.793407638	6.165860372	6.416125578	6.335806396	5.88876498	5.833091262	3.555710391	5.807739995	6.035309054	5.135402292	4.934340064	4.426374897	6.398863457	5.715242517	5.167118862	5.980157768	5.304237368	5.64183242	4.307817462	4.7681809	6.647548425	5.490179744	6.519015281	6.586992307	4.795248152	5.485936204	3.857295863	6.491411199	4.855703902	4.032473118	4.717853693
MSTs	A145016-101	A145016-101	1.078291	1.624659202	2.432686133	0.806532663	0.995878417	1.647006187	0.790747655	1.382284192	1.068969892	0.308220033	1.106178804	1.306545438	0.992480646	0.581802024	0.857466586	0.917150205	1.234759574	0.772390499	0.696036277	1.257561699	1.32844152	1.517195983	1.313052208	1.152198168	0.411211638	1.261314473	2.308218871	2.214610918	1.88316116	0.343208701	0.887985447	2.180330935	1.101448508	1.415999246	1.212659446	1.152787479	0.688248747	1.331177355	1.035667988	1.027053822	0.645007304	0.763192465	0.649727527	0.803145457	0.818720391	0.955886952	1.11083533	1.482933172	1.328984515	0.728298775	1.502365147	1.674841238	1.282277236	1.606803216	2.599694933	2.409728162	1.913426224	2.272301128	2.270348408	0.478262396	1.444868351	1.06996958	2.034918536	2.590750034	0.777846832	1.244250498	0.871075608	1.278596537	0.822714715	1.123074284	0.757152407	0.922405386	1.00620867	1.284215239	0.844990765	1.447657676	1.823188155	1.240549801	0.970920139	0.53470113	1.445267902	2.539209154	1.297130727	1.240571039	0.773489268	1.201875502	1.806792495	1.92174258	0.977596037	1.487938981
MSTs	A146017-101	A146017-101																																																																							5.312279936																			
MSTs	A147005-101	A147005-101	9.128980216	2.409255495	2.556164115	1.9207173	8.227472769	5.103921209	2.207142969	1.674543014	1.595549584	1.728788683	6.01445176	1.931982423	1.492586411	1.356566754	9.014787789	2.790239114	1.729287581	3.173078625	5.840970034	5.0782381	7.529641632	2.899666166	3.070422989	4.505580281	2.471585669	4.623832529	1.22242025	1.368723405	1.173883673	1.78071927	3.379634094	1.685896793	2.953077359	7.96514385	7.558092083	4.064158216	6.321399836	2.543157871	6.63855861	4.869639093	8.773495745	2.806230121	2.478274589	2.563848722	7.238569367	5.023544239	1.787388646	1.669697893	1.229656309	5.339330175	2.948742617	1.547678004	1.556873647	8.174770853	6.168701865	5.633090182	2.317370086	6.010495008	4.258133027	2.261781388	3.909254225	1.840228995	1.545943702	1.536340841	6.998066295	2.81836765	1.326982296	1.413720347	7.034022234	5.518489508	3.40464827	1.48684303	3.314126391	6.529342384	6.577019012	6.34049664	3.326239892	2.486849302	4.373971631	4.147309357	5.387895828	2.119610455	1.710602599	1.434371749	2.656419983	2.568725755	1.463449351	1.139168397	5.896054456	5.486809127
MSTs	A147011-101	A147011-101	1.298313566	1.42572144	2.155861041	0.729804873	0.92999508	1.6406927	0.643929409	1.317403139	0.958860009	0.226232512	1.048796727	1.143669192	0.848402479	0.522325659	0.902078008	0.804347313	0.852717416	0.65665646	0.653330689	1.021022882	1.240516595	1.360762141	1.110479327	0.976705764	0.343307452	1.085505201	2.08455509	1.888438584	1.645729756	0.304820468	0.909157156	1.993291453	0.851905537	1.33457546	1.221630468	1.278896829	0.724196654	1.012470542	0.944099353	0.941639577	0.891366815	0.639123783	0.670070351	0.742955629	0.95382106	0.867930428	0.963241588	1.265958916	1.135936813	0.660849692	1.25080867	1.403615306	0.987096631	1.392505821	2.057077213	2.087990357	1.788872622	1.852198375	1.886357568	0.384186771	1.250721538	1.0443339	1.748964792	2.357002737	0.800154144	1.30203539	0.87677831	1.066749289	0.966538941	0.801634727	0.674627487	0.63712926	0.796733782	1.198096191	0.934318849	1.50867298	1.874276341	1.368545667	0.862017276	0.57637051	1.449859439	1.997549257	1.250102977	1.137881841	0.643373173	1.188905217	1.649435004	1.679091102	1.069833095	1.453216377
MSTs	A148003-101	A148003-101	7.992558817	1.822800333	1.998623461	1.565142137	4.274638834	4.459356865	1.461208096	1.581926364	1.330810348	0.58066004	6.301596825	1.498102538	1.039733527	1.247276546	4.258516399	1.90518022	0.612894075	1.942953677	3.664366118	2.830009486	5.497232862	2.334890295	2.517530374	3.801976332	1.070710568	2.772533858	0.911052727	0.853699035	1.102528091	0.5609905	2.299394198	1.349956521	2.087954597	5.94059271	5.24974385	3.110831216	5.30247265	2.280076304	5.264824505	3.690601343	6.546688622	2.117836868	1.849743242	2.025478328	6.530461102	3.024711415	1.244618437	1.031274503	0.965470656	2.514693209	2.189476237	0.867301043	0.489499771	5.288866366	4.378014069	3.709464889	1.703340905	3.653486943	3.471440991	1.016565511	2.485952975	1.426986032	1.077717662	1.277873424	3.472012735	1.985482657	0.946473589	0.824941578	5.318258973	4.040015559	2.428069678	1.078651026	2.781034185	5.129551821	5.153621817	5.166488708	2.203861452	1.934431719	3.173011904	1.76963729	4.082759761	1.601508711	1.454944088	1.196016201	0.891187412	1.752413745	0.858582892	0.668114023	3.521420262	3.639816062
MSTs	A148006-101	A148006-101	1.789764417	2.694802119	1.986209189	1.725309757	1.433314116	1.356573057	1.309412034	0.933179717	1.756894348	0.549542474	1.449171934	1.63811771	1.272923841	1.074828563	1.383166672	0.932310858	0.974959021	0.927609378	0.604618	0.959564775	0.880072525	1.33385849	1.273970854	1.116866977	0.678623042	1.51221248	2.133437935	1.915897572	1.801702991	0.730617459	2.04235629	4.252444237	2.563250029	2.663938773	2.323889126	2.12143137	1.16161592	1.513684838	1.408228776	1.760766697	1.174155362	1.559312166	1.467845001	1.504888667	1.580895932	0.913911171	1.196910849	1.16575404	1.222810136	1.028582777	1.775368879	1.987789312	1.949344899	1.784960913	1.7383269	1.97106343	1.798008822	2.018761603	2.123671348	0.782928203	1.969110782	1.762356383	2.615784446	2.147441313	1.382078047	1.12113153	1.310556875	1.725323961	1.031737102	1.203524174	0.963003229	0.793969582	1.226766138	0.950313876	1.220447797	1.114800052	1.431799104	1.180214688	1.02531474	1.103781783	1.586225108	1.659055234	1.983340672	1.532654004	0.849045153	1.661088851	1.458388266	2.230681719	1.095708435	1.964883374
MSTs	A155004-101	A155004-101	0.16431146	0.170560313	0.17339836	0.138819694	0.618055982	0.275602851	0.249728073	0.308357329	0.322295089	1.193937857	1.022358379	0.722056901	0.574502974	0.573928565	0.531913654	0.606393113	0.921741748	0.609377028	0.69743755	0.531657809	0.710267408	1.009116666	0.557129885	0.774606674	1.491357982	0.383711275	0.42558368	0.361812688	0.450439354	0.904302334	0.307691696	0.514929112	0.321177867	0.407240449	0.351137868	0.876983433	0.644616036	0.688791602	0.70753286	0.684971598	1.017332302	1.012111437	0.777971276	1.072554341	0.310503492	0.927266704	0.945713299	0.886954078	0.789364057	0.473229338	0.831977893	1.160879646	0.853951212	0.868372562	1.004904333	0.505903146	0.39572299	0.490289776	0.509024075	0.787894361	0.555164267	0.662026774	0.656089196	0.691213511	0.507265247	0.580537942	0.687157517	0.894678026	0.723373206	0.695055869	0.846676616	0.900071286	1.003184439	0.871269625	1.081821436	0.914389137	1.047438258	0.868152277	0.951888585	1.401910455	1.029423614	1.096066417	1.142731222	0.847781582	1.547317449	0.54662486	0.682227229	0.557455062	0.448045464	0.502140346
MSTs	A157008-101	A157008-101	3.242815757	5.582246782	4.826460056	5.980279647	15.51669124	7.579436274	7.348467579	5.96392888	8.412109984		5.277692569	5.189093387	5.086608452	6.961273324	11.84661186	3.946933603	4.398844797	4.364719661	4.414344764	4.852797479	2.484943213	4.457552386	3.366508554	3.773692405	1.498885698	2.107147219	2.014732914	1.551646262	2.292745358	0.352460402	4.692418333	7.924437911	5.552345929	5.622851839	10.0154533	3.711627055	3.722933649	3.536691559	2.374862348	3.850627956	9.880308182	7.663761666	6.991712372	7.870326205	9.736340053	7.356022828	8.068189363	7.727721575	5.723780407	9.668324893	2.515144124	3.724426715	4.299559085	4.906685148	6.017096677	3.641619891	3.040901825	4.347471428	4.370920113	0.453483924	9.102695119	15.33832333	9.495872297	13.11883525	11.77689526	5.221461339	9.184658411	8.35711057	8.454529207	9.558468274	9.010380567	13.6634895	11.6900417	10.09073235	14.07541481	11.14993364	10.88446986	4.36832494	10.03817186	3.066887007	6.964405573	9.515878184	10.53959489	7.666079272	3.835384178	3.807302554	6.349944859	6.416678334	5.624626469	8.889937262
MSTs	A157012-101	A157012-101	2.701353721	4.255896202	4.552352646	6.405064107	14.88083363	6.345014026	6.562523582	6.13556755	7.466165042	0.817690653	4.608001273	4.720788544	4.847946933	5.936065188	10.43108911	3.221615092	3.800214796	3.819243639	4.631012861	3.570906068	2.749563791	4.076053413	3.351715183	3.185771407	1.274050486	1.633806377	1.878107324	1.639833561	2.030166359	0.531673017	3.807642279	6.480054751	5.446434232	5.88472317	7.597448232	2.977666806	2.859952514	3.061446259	1.80596909	2.621011448	8.102331234	7.024382974	7.758819889	7.187597882	8.136666251	5.826403507	7.318330782	7.164304808	5.238428103	9.306227299	1.707227194	3.081224734	3.081011958	4.277324052	4.725856123	3.165996722	2.60968057	2.969175015	3.412394255	0.545494572	7.735737309	13.08925968	7.477996705	11.78901927	9.72810141	4.735802403	7.903511918	8.704089828	7.753302248	9.062930386	6.900389236	14.05919333	12.47234033	10.81918144	13.11583639	9.980189542	10.90941243	3.623146835	9.312907307	0.859501127	6.282770079	10.63573331	11.94034664	7.571711598	2.969946784	3.922063245	6.206007164	6.469691049	5.188823189	7.361823769
MSTs	A159003-101	A159003-101	1.918249759	2.022963003	1.922272289	2.351631519	1.567864172	2.634420844	2.472327168	2.224746342	3.052919671	0.426015142	2.641243876	2.38126513	1.837658241	1.382365084	0.966945963	1.73676788	2.370084668	1.266314948	1.431094619	1.571798372	2.876169607	2.948989198	1.284268321	1.829803328	0.926173399	1.696225137	2.832699492	2.462480092	2.112765522	0.515505328	1.028056434	1.744790617	1.122887445	1.222996604	1.057727537	1.299622711	1.019696702	1.214492398	1.00970734	1.082364829	1.312327726	1.150175098	1.08330953	1.10698573	2.808838486	1.320102062	1.425765534	1.415982312	1.24901705	0.95049935	1.228832425	1.684338302	1.46270292	1.429614035	1.686052844	1.475871411	1.276126176	1.353656526	1.401542924	0.555444866	1.211938308	1.63036245	1.541639039	1.321573754	0.959329342	1.106620697	1.266847799	2.038126801	1.073603421	0.973748829	1.196417061	1.332629756	1.3127111	1.179667406	1.518712248	1.651429777	1.60994343	1.140260283	1.23713947	0.835525958	1.983773078	1.883932075	1.802154618	1.439597491	1.307605261	1.193430614	1.793219988	1.842595036	1.208869528	1.418356492
MSTs	A160001-101	A160001-101	6.398967911	7.787320284	5.691273027	5.470348225	7.117204508	7.966389706	8.799718509	5.643044297	9.045501719		8.68057257	10.01700247	6.541665183	5.301922463	10.35046643	6.237243824	8.627696997	7.923675799	7.72191902	6.027592602	10.12444805	8.529047808	4.942923971	6.021377592	2.695801173	4.130493111	6.886051031	6.009598403	6.433467401	2.30294299	5.475150903	7.50180623	5.962536257	7.288755729	6.1526805	7.716053346	6.939793086	6.825971372	6.639712479	6.323814565	7.005867211	6.747295674	6.886429712		9.796011691	6.718276225	9.086442448	8.594039347	5.482607731	9.979092581	6.892374972	11.85605984	7.07551266	7.155114924	7.045840143	7.587279912	6.622424571	5.974342285	6.770641839	3.458135816	6.013644096	6.274656945	6.10247949	6.411185899	9.442405986	4.762711481	7.410305987	6.959406341	4.761387562	4.609453031	4.739835596	6.365448349	7.441833128	5.217777441	6.072900939	6.582321523	4.996258133	4.287897984	5.27320636	4.12593863	6.453577553	6.399886457	4.291449563	4.520174197	5.608485985	5.75318728	6.426411986	6.347926956	5.687337462	5.82218322
